Ensembl gene ID	NCBI gene ID
ENSG00000216866	286444
ENSG00000213757	643932
	100271357
ENSG00000233873	390413
	392979
ENSG00000226318	100271594
ENSG00000242399	100271089
ENSG00000237432	100270914
ENSG00000227694	729617
ENSG00000243538	643003
ENSG00000265531	100132417
ENSG00000231022	100271129
ENSG00000227982	100270908
ENSG00000240305	100271035
ENSG00000233518	100271216
	729927
	100271602
	133609
	643992
ENSG00000226142	643653
ENSG00000213755	728820
ENSG00000143226	2212
ENSG00000248459	100130823
ENSG00000213787	442660
ENSG00000188856	389672
ENSG00000228665	100132488
ENSG00000228453	441898
ENSG00000213253	100129394
	100270829
ENSG00000231322	399670
ENSG00000229824	100271407
ENSG00000244329	100271344
ENSG00000239490	646583
ENSG00000215313	139452
ENSG00000228195	100129998
	100271651
ENSG00000241511	648729
ENSG00000237959	100271140
ENSG00000236679	728517
ENSG00000244708	100270962
	100271654
ENSG00000229638	647276
ENSG00000072694	2213
ENSG00000226128	100270885
ENSG00000237205	389992
ENSG00000217527	647190
	100133235
ENSG00000241723	100270933
ENSG00000241026	100271183
ENSG00000244134	100271549
ENSG00000239201	643264
ENSG00000235670	100271158
ENSG00000203747	2214
ENSG00000244753	100132722
ENSG00000230353	100132961
	100270884
	650788
	646820
ENSG00000242735	729209
ENSG00000243686	100131087
ENSG00000213302	646787
	100128258
ENSG00000214064	100270844
ENSG00000004455	204
ENSG00000162747	2215
ENSG00000239917	100271050
ENSG00000224949	100271395
ENSG00000239689	100271419
ENSG00000244538	100130070
ENSG00000236776	100270879
	728244
	440589
ENSG00000237039	645899
ENSG00000234589	100271603
ENSG00000104870	2217
	729138
	100271120
ENSG00000225487	100128984
	728553
ENSG00000243020	100271217
	442659
ENSG00000224629	100271511
ENSG00000234637	100271078
	644499
ENSG00000240441	100271417
ENSG00000106692	2218
ENSG00000240738	388460
ENSG00000242697	100270833
	100132988
ENSG00000239470	387753
ENSG00000244131	100271267
ENSG00000219451	222901
	100271626
	100271239
ENSG00000186008	126235
ENSG00000242206	441377
ENSG00000085265	2219
ENSG00000223583	729301
ENSG00000243514	100271493
ENSG00000230171	100271290
ENSG00000225354	100271534
ENSG00000237641	100270971
	100131761
ENSG00000224800	100271144
	100271561
	391124
ENSG00000229455	100271349
ENSG00000160339	2220
ENSG00000233158	100216339
	646737
	100130347
ENSG00000232437	100271568
	643101
ENSG00000241400	100270988
ENSG00000242748	100271627
ENSG00000230469	100271206
ENSG00000226972	100129982
ENSG00000225404	100271470
ENSG00000142748	8547
ENSG00000242080	100271329
ENSG00000213210	402716
ENSG00000238055	100271508
ENSG00000219863	442217
	100271576
ENSG00000233702	100271018
ENSG00000236433	100271516
ENSG00000243256	100129867
ENSG00000220749	100131205
ENSG00000220110	100271177
ENSG00000244573	100271303
ENSG00000242199	100271112
ENSG00000233939	100271299
ENSG00000224839	344471
ENSG00000242279	390228
ENSG00000219463	100270919
	285053
ENSG00000217684	100271253
ENSG00000241458	100270853
ENSG00000243404	100271632
	100270866
ENSG00000240518	642531
ENSG00000236863	100271292
ENSG00000244071	100271229
ENSG00000243779	284230
	100271198
ENSG00000213233	100271617
ENSG00000244229	100128115
	100271014
ENSG00000229014	100271305
ENSG00000239200	100128664
	100271528
ENSG00000236862	100271232
ENSG00000233460	100271640
ENSG00000213783	100271006
	644119
ENSG00000242299	100131863
ENSG00000237793	347544
ENSG00000243964	440027
ENSG00000079459	2222
ENSG00000213917	100130523
ENSG00000237729	392748
ENSG00000213179	100132645
ENSG00000242607	100271260
	100271432
ENSG00000233135	100271380
ENSG00000241146	100271222
ENSG00000232496	100131358
ENSG00000225483	100129102
ENSG00000162433	205
ENSG00000240298	554234
ENSG00000146677	644907
ENSG00000239525	100270978
ENSG00000229756	100270986
	728693
	100271557
ENSG00000227187	100271160
ENSG00000227399	650059
ENSG00000240721	100131055
	100128305
ENSG00000160752	2224
	645918
ENSG00000244527	440487
ENSG00000232888	727826
ENSG00000225239	644627
ENSG00000241008	100271535
ENSG00000243058	100271521
ENSG00000240074	100128710
	100271365
ENSG00000226541	100271011
	100271077
ENSG00000225462	343332
ENSG00000225193	100130495
	100271548
ENSG00000213779	732199
	100270886
ENSG00000241932	100271641
ENSG00000230580	646532
ENSG00000237540	644834
ENSG00000240271	644103
ENSG00000232105	100133193
	100270893
ENSG00000233980	619190
ENSG00000234488	647112
ENSG00000228965	100271149
	100271107
ENSG00000240121	100271581
ENSG00000215278	100270869
ENSG00000242208	390158
ENSG00000240760	100271478
	728523
ENSG00000226132	100271596
ENSG00000232430	100270984
ENSG00000258872	2227
ENSG00000227523	100271085
ENSG00000213703	100271137
ENSG00000213613	100271271
ENSG00000227474	100271034
ENSG00000226080	645054
ENSG00000216867	727747
	100271027
	100271045
ENSG00000243988	100216341
ENSG00000233934	100131481
ENSG00000254793	2228
	343184
ENSG00000184423	391504
ENSG00000242670	442108
ENSG00000241853	100271194
ENSG00000267301	728538
ENSG00000214024	100271458
ENSG00000216368	728179
ENSG00000244060	100271245
ENSG00000234981	100271037
	100271236
ENSG00000215035	2229
ENSG00000242858	100271278
ENSG00000237483	100271375
ENSG00000235414	391462
ENSG00000125385	100128004
ENSG00000228929	729236
ENSG00000224892	220433
	100131160
ENSG00000236888	100270899
ENSG00000234354	400156
ENSG00000232858	651249
ENSG00000233676	54051
	442426
ENSG00000225272	100270952
ENSG00000243494	100271648
ENSG00000213621	642641
	646785
ENSG00000233309	100270867
ENSG00000229965	391168
ENSG00000244563	100271110
ENSG00000223604	100270939
ENSG00000239218	100271087
ENSG00000137714	2230
ENSG00000223640	100270977
ENSG00000229197	100132400
ENSG00000236243	392505
	100270966
ENSG00000239317	100271319
ENSG00000237003	100129180
	100128535
	100130374
ENSG00000237816	100271437
	100270827
ENSG00000241651	100270934
	647155
ENSG00000235962	401640
ENSG00000226221	441073
ENSG00000248843	100271043
ENSG00000213891	643220
ENSG00000241088	100129584
ENSG00000243071	653079
	100270997
ENSG00000243312	643974
ENSG00000263535	206
ENSG00000181741	2231
	645630
ENSG00000229795	100271090
ENSG00000244361	100270979
ENSG00000213798	100271213
ENSG00000213553	220717
ENSG00000230384	129841
ENSG00000234192	100129552
ENSG00000240950	100270854
ENSG00000218716	100270925
ENSG00000236801	100270964
ENSG00000227054	2216
ENSG00000241965	100270913
ENSG00000228053	100131672
ENSG00000230480	100130286
ENSG00000242640	100129902
ENSG00000240246	100270991
ENSG00000243160	133748
ENSG00000232228	100271327
ENSG00000237186	100131083
ENSG00000242100	727865
ENSG00000226928	100132382
ENSG00000161513	2232
ENSG00000182383	100271300
ENSG00000232965	100271354
	729679
ENSG00000223396	376693
	100270944
ENSG00000236929	100128807
ENSG00000212664	645296
ENSG00000232429	388532
ENSG00000237382	100271445
ENSG00000227433	100270989
	100271396
ENSG00000243469	100271226
ENSG00000228489	100271167
ENSG00000239870	100271170
ENSG00000229648	100270874
ENSG00000243280	100271330
ENSG00000249987	100271386
ENSG00000235110	100271071
ENSG00000243516	646898
ENSG00000240846	401895
ENSG00000241045	100271224
ENSG00000235735	100270754
ENSG00000244283	100271625
ENSG00000218198	100129306
ENSG00000242067	729146
ENSG00000231541	100270864
ENSG00000237684	100270916
	400055
ENSG00000231735	643960
ENSG00000224907	100271424
ENSG00000227791	730187
	100271560
ENSG00000243771	100271453
ENSG00000244267	100271498
ENSG00000216636	100129061
	442158
ENSG00000226407	100271297
ENSG00000243664	100131173
ENSG00000225024	100271016
ENSG00000213860	728501
ENSG00000243744	391738
	441876
ENSG00000234009	388907
ENSG00000243930	100271550
ENSG00000243607	100271630
ENSG00000216917	100270935
ENSG00000244004	728700
ENSG00000235440	100270858
ENSG00000242829	100271105
ENSG00000066926	2235
ENSG00000214074	100271461
ENSG00000229054	100129599
ENSG00000237162	100271080
ENSG00000268993	100132047
ENSG00000229870	100271422
ENSG00000235619	100191039
ENSG00000225343	100271179
	100271505
ENSG00000243499	100271263
ENSG00000241913	100129542
ENSG00000235534	2236
ENSG00000242041	100271637
	100271247
	390206
ENSG00000220848	645958
ENSG00000242390	100270847
ENSG00000224553	644166
ENSG00000230841	391175
ENSG00000226701	100271283
ENSG00000242176	100271525
ENSG00000230779	391102
ENSG00000169018	10116
ENSG00000239320	100271591
ENSG00000240385	100271587
	100270942
ENSG00000225846	643205
	643949
ENSG00000224321	729500
	100271135
ENSG00000225669	100271456
ENSG00000242990	441641
	100270890
ENSG00000154027	26289
ENSG00000168496	2237
ENSG00000239210	100129650
ENSG00000213421	100270897
ENSG00000231449	100271068
	644309
ENSG00000226360	100128936
	441744
ENSG00000237593	100271153
ENSG00000213109	645257
ENSG00000183298	730029
ENSG00000233445	100270937
ENSG00000215873	645931
ENSG00000231965	100271154
ENSG00000241641	100271367
ENSG00000213557	392382
ENSG00000214389	644972
ENSG00000231005	100271530
ENSG00000228501	728088
ENSG00000240231	100132291
ENSG00000224664	100271611
ENSG00000231940	440732
ENSG00000237784	100271083
ENSG00000226084	645441
	100271251
ENSG00000240371	390183
ENSG00000237668	100271655
ENSG00000242979	100271360
ENSG00000226216	100271053
ENSG00000237924	100270753
	100270995
ENSG00000242255	100271523
ENSG00000238180	100270954
ENSG00000236594	100271378
ENSG00000237730	392424
	100271546
	442723
	100270948
ENSG00000237806	100271125
ENSG00000213935	100270959
ENSG00000236880	100271401
ENSG00000234742	100129657
ENSG00000226915	646710
ENSG00000242958	100271512
ENSG00000213940	402214
ENSG00000233357	100271192
ENSG00000236976	285900
ENSG00000229423	100271605
ENSG00000215520	441878
	650901
ENSG00000223995	100271393
ENSG00000244571	100131548
	100271057
ENSG00000151422	2241
ENSG00000225142	100270878
ENSG00000242248	100271537
ENSG00000240970	649946
ENSG00000240395	100270840
ENSG00000228874	100271097
ENSG00000226156	441781
	127545
ENSG00000236330	100270832
ENSG00000228374	100270856
ENSG00000213295	100128408
ENSG00000138119	26509
ENSG00000225907	100271119
	100271240
	100271340
ENSG00000241640	100271440
ENSG00000237109	100271439
ENSG00000230853	100128030
ENSG00000229657	100271276
ENSG00000241129	644022
ENSG00000213448	391701
ENSG00000235328	100271482
ENSG00000182511	2242
ENSG00000240974	100271377
ENSG00000225071	729188
ENSG00000239780	647094
ENSG00000240083	100130786
ENSG00000244021	653156
ENSG00000243199	642828
ENSG00000219814	729277
ENSG00000225289	100271474
ENSG00000238069	100271047
	100270968
ENSG00000090512	26998
ENSG00000232568	100271295
	100271203
ENSG00000227311	388621
ENSG00000234415	344178
	196188
	100271103
ENSG00000240554	645846
	100270927
ENSG00000241307	100271041
	644862
ENSG00000149557	9638
	644198
ENSG00000242899	729677
ENSG00000227331	100271039
ENSG00000241746	402342
ENSG00000231622	100128377
ENSG00000215184	100271352
ENSG00000236762	646255
ENSG00000242314	100132795
ENSG00000242423	100271408
ENSG00000229752	646538
ENSG00000171055	9637
ENSG00000242209	731741
ENSG00000235420	729611
ENSG00000213695	646108
	646819
ENSG00000220553	100270906
ENSG00000243859	100270839
	729780
ENSG00000219355	100271476
ENSG00000224993	283412
ENSG00000224463	100132127
ENSG00000171560	2243
ENSG00000237953	100271061
ENSG00000227770	100131085
ENSG00000228781	100271187
ENSG00000189145	392447
ENSG00000235459	645979
ENSG00000241656	100128617
	100270862
ENSG00000239659	100271228
	441726
ENSG00000230993	100270920
ENSG00000171564	2244
ENSG00000237077	100129991
ENSG00000242431	100128351
ENSG00000235990	645962
	100271361
ENSG00000223733	100271420
ENSG00000235315	100271623
	100271562
ENSG00000215381	391019
ENSG00000242986	100271429
ENSG00000233131	100127924
ENSG00000102302	2245
ENSG00000184612	728380
ENSG00000239872	100271322
ENSG00000242291	649299
ENSG00000240992	100271092
	100129517
	100133054
ENSG00000240534	100271001
ENSG00000236844	100129808
ENSG00000241923	730747
ENSG00000213495	130865
ENSG00000146192	221472
ENSG00000220744	389428
ENSG00000214263	400141
ENSG00000225713	100270975
ENSG00000239939	100270876
ENSG00000241187	100271172
ENSG00000231562	100271398
ENSG00000240590	392262
ENSG00000231316	100270990
ENSG00000235369	100271325
ENSG00000220069	643906
ENSG00000113578	2246
ENSG00000233869	130429
	100270892
ENSG00000228190	647201
	391845
ENSG00000243844	646909
ENSG00000224064	100270888
ENSG00000226646	439954
	645713
ENSG00000240991	100271622
ENSG00000216365	100271020
ENSG00000070193	2255
ENSG00000218643	100131913
	100127999
	133569
ENSG00000239626	100270918
ENSG00000224706	100271073
	100270889
ENSG00000241282	730061
ENSG00000244159	100130300
	100271565
	120318
ENSG00000161958	2256
ENSG00000229920	100271132
	100131759
ENSG00000241067	100271413
ENSG00000231063	100270845
ENSG00000241942	100271233
ENSG00000244641	100271571
ENSG00000224545	100271200
ENSG00000239256	100271636
ENSG00000223903	100270961
ENSG00000254200	391850
ENSG00000114279	2257
ENSG00000244722	389141
	391165
ENSG00000225513	100129332
ENSG00000219146	646269
ENSG00000242661	727970
ENSG00000225912	392501
ENSG00000237024	100270953
ENSG00000241112	100270974
	100129634
ENSG00000240486	100271466
	729274
ENSG00000227583	100271593
ENSG00000223803	440992
	729258
ENSG00000213529	644996
ENSG00000237991	440737
	391719
ENSG00000268483	100271545
ENSG00000242768	100270987
ENSG00000243314	100271055
ENSG00000121057	8165
ENSG00000129682	2258
ENSG00000228205	440991
	100271100
ENSG00000225416	100271509
ENSG00000243521	100130929
	100131866
	100130802
ENSG00000229917	642451
ENSG00000234093	644790
ENSG00000229716	100131143
	644154
ENSG00000102466	2259
	388556
ENSG00000241344	100271164
ENSG00000217379	645157
ENSG00000213269	392497
ENSG00000235294	100271042
ENSG00000240003	100127893
ENSG00000234358	100271215
ENSG00000240047	100271258
	100271558
	727997
ENSG00000196468	8823
ENSG00000239261	100271201
ENSG00000213180	646175
ENSG00000241020	100271489
ENSG00000230370	100271465
ENSG00000214047	642687
ENSG00000242085	100271564
ENSG00000225338	728134
ENSG00000226331	100271457
	100270825
ENSG00000241130	100271492
ENSG00000158815	8822
	100270865
ENSG00000239473	120872
ENSG00000241423	100271433
ENSG00000236264	653147
ENSG00000238183	100271116
ENSG00000226493	100271471
ENSG00000239215	100271302
ENSG00000243663	729097
ENSG00000225482	100131396
	646189
ENSG00000156427	8817
ENSG00000240622	100270850
	100271362
ENSG00000230391	100270875
ENSG00000226836	646433
ENSG00000205871	146053
ENSG00000243925	100271371
ENSG00000218749	100271009
ENSG00000242636	100271451
ENSG00000243355	100271586
	100271418
ENSG00000162344	9965
ENSG00000213400	729760
ENSG00000226729	100271639
ENSG00000235776	728139
ENSG00000216480	642738
ENSG00000230383	646483
	100132547
ENSG00000213432	643863
ENSG00000238172	100130980
ENSG00000235828	729909
ENSG00000232134	100129243
ENSG00000138685	2247
ENSG00000214016	644464
ENSG00000234031	646527
ENSG00000231579	729123
ENSG00000215221	100130239
ENSG00000239483	100271358
ENSG00000214560	100271159
	100129645
ENSG00000218351	100271131
	390848
ENSG00000240412	100270836
ENSG00000078579	26281
ENSG00000235467	645998
ENSG00000244441	100271002
ENSG00000226242	100271070
	100271359
ENSG00000228568	100128605
	391833
ENSG00000243780	100271441
	729955
ENSG00000213312	441154
ENSG00000230559	100270938
ENSG00000105550	26291
ENSG00000244259	100128347
	100271500
ENSG00000237745	100270957
ENSG00000240436	100271315
ENSG00000227032	100271243
ENSG00000232514	100270881
ENSG00000213579	646417
ENSG00000240100	100271334
ENSG00000233335	100271324
ENSG00000244097	100128140
ENSG00000070388	27006
ENSG00000239861	100271428
ENSG00000241362	100271646
ENSG00000242278	100127963
ENSG00000228879	100271312
ENSG00000234658	100271182
ENSG00000233597	100270946
ENSG00000233318	729308
ENSG00000225093	642741
	100271022
ENSG00000231788	341356
ENSG00000108599	11216
ENSG00000118972	8074
ENSG00000233971	100271081
ENSG00000232385	645968
ENSG00000224646	100271121
ENSG00000213013	100271650
ENSG00000226457	729662
ENSG00000233190	100216338
ENSG00000242169	152663
	100131020
ENSG00000242262	728576
ENSG00000288920	388524
ENSG00000186895	2248
ENSG00000242060	400652
ENSG00000236171	100271404
ENSG00000220311	100271321
	100271555
ENSG00000229814	100271506
ENSG00000214988	728128
ENSG00000185078	100132061
ENSG00000227645	100271146
ENSG00000240180	100271273
ENSG00000243095	100129004
ENSG00000075388	2249
ENSG00000227777	100271036
	402057
ENSG00000243050	100270982
	100271309
	100271339
ENSG00000230116	100270904
ENSG00000226448	100271533
ENSG00000235264	100131535
ENSG00000231368	100270917
	100271287
ENSG00000138675	2250
ENSG00000232069	100271402
ENSG00000237475	100271145
	100129796
ENSG00000234982	100271211
ENSG00000179131	442326
	100271606
ENSG00000232341	646688
	100271347
ENSG00000213228	645688
ENSG00000240540	100128963
ENSG00000111241	2251
ENSG00000213270	401725
ENSG00000214784	402287
ENSG00000232378	646884
ENSG00000229765	442160
ENSG00000219547	442232
ENSG00000242683	100270921
ENSG00000234067	645807
	100132993
ENSG00000236191	728774
ENSG00000242137	643499
ENSG00000140285	2252
ENSG00000267752	100129556
ENSG00000214676	727835
ENSG00000243830	728002
	100129377
ENSG00000241590	100271411
ENSG00000224631	643358
ENSG00000235656	100271394
ENSG00000242083	728315
	646566
ENSG00000213063	100270972
ENSG00000107831	2253
ENSG00000244427	100271256
ENSG00000234253	130728
ENSG00000215016	100270963
ENSG00000242307	100271577
ENSG00000270780	100132906
ENSG00000230799	100270860
ENSG00000236913	100129718
ENSG00000231767	100271374
ENSG00000224161	100131971
	100131956
