"geneID" "HG002" "HG003" "WB100071" "WB100005" "WB100061" "WB100043" "WB100083" "WB100079" "WB100078" "WB100074" "WB100038" "WB100017"
"ENSG00000202377.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202379.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202380.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202383.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202385.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202386.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202388.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202389.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202395.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202398.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202399.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202400.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202402.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202406.1" 0 0 0 0 0 0 0 0 0 0 0 2
"ENSG00000202407.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202408.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202410.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202411.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202412.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202414.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202415.1" 0 0 0 1 3 1 2 1 0 1 0 0
"ENSG00000202417.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202422.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202423.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202427.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202428.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202429.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202430.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202431.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202433.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202434.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202438.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202440.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202444.1" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000202445.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202449.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202459.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202461.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202468.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202469.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202470.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202471.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202472.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202473.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202476.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202478.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202479.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202482.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202485.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202487.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202490.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202491.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202495.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202496.1" 0 0 0 0 0 0 0 1 0 0 0 3
"ENSG00000202497.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202498.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202499.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202502.1_1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202503.1" 0 0 0 0 0 0 0 2 0 0 0 0
"ENSG00000202508.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202512.1" 0 0 0 1 0 0 0 4 0 0 0 0
"ENSG00000202513.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202514.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202515.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202517.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202521.1" 0 0 0 1 0 0 2 101 0 0 1 9
"ENSG00000202523.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202526.1" 0 0 0 1 0 0 2 101 0 0 1 9
"ENSG00000202528.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202529.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202532.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202534.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202537.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202538.1" 0 0 1 0 1 2 8 1435 3 0 1 16
"ENSG00000202560.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202566.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202569.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202601.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000202609.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203258.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203262.3_6" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000203266.3_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203276.2" 0 0 9 48 36 11 18 9 20 25 17 16
"ENSG00000203279.4_9" 0 0 5 5 1 3 0 0 0 0 6 4
"ENSG00000203280.4_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203288.4_7" 0 0 7 34 24 5 2 3 4 14 13 4
"ENSG00000203307.2_7" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000203321.2_7" 0 0 1 0 1 0 0 1 0 0 0 0
"ENSG00000203325.3_8" 0 0 0 1 0 1 0 0 0 0 0 0
"ENSG00000203327.2_8" 0 0 0 1 0 1 1 0 0 1 0 0
"ENSG00000203334.4_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203335.5_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203363.2_6" 0 0 0 2 7 0 9 0 1 0 0 5
"ENSG00000203364.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203372.2" 0 0 0 5 3 0 11 3 1 2 2 0
"ENSG00000203387.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203394.2" 0 0 0 2 0 0 1 0 0 0 0 0
"ENSG00000203395.2_7" 0 0 1 3 1 1 0 1 2 1 1 0
"ENSG00000203396.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203397.2_5" 0 0 1 1 0 1 0 0 0 0 1 0
"ENSG00000203408.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203413.3_3" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000203414.2_4" 0 0 3 4 5 7 0 3 0 2 0 0
"ENSG00000203434.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203435.2_4" 0 0 0 0 1 1 2 0 0 0 0 0
"ENSG00000203437.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203438.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203441.2_7" 0 0 0 1 2 0 0 0 0 1 0 0
"ENSG00000203446.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203469.2_6" 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000203472.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203489.3_2" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000203496.9_8" 0 0 7 17 14 4 12 6 3 12 7 7
"ENSG00000203498.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203506.5_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203523.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203527.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203531.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203546.7_8" 0 0 42 157 243 75 95 100 71 54 95 28
"ENSG00000203560.3_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203563.1" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000203565.3_7" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000203581.7_4" 0 0 0 2 4 0 0 0 0 0 2 0
"ENSG00000203585.4_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203588.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203589.2" 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000203593.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203594.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203601.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203605.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203618.6_5" 0 0 272 257 707 359 328 60 116 570 408 1003
"ENSG00000203620.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203635.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203643.3_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203645.2_5" 0 0 0 1 1 3 0 1 1 0 0 0
"ENSG00000203647.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203648.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203661.4_6" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000203664.7_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203684.5_5" 0 0 1 1 0 0 1 2 0 0 1 0
"ENSG00000203685.10_7" 0 0 2 2 3 0 1 0 1 2 0 2
"ENSG00000203688.6_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203690.12_8" 0 0 0 0 1 0 1 2 1 0 1 1
"ENSG00000203697.12_7" 0 0 9 17 5 3 0 2 2 3 5 1
"ENSG00000203706.8_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203711.14_8" 0 0 0 3 1 1 0 2 2 0 1 5
"ENSG00000203722.8_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203724.11_4" 0 0 0 2 2 0 2 0 0 0 3 2
"ENSG00000203727.4_5" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000203729.8_6" 0 0 0 1 1 0 1 0 0 0 0 0
"ENSG00000203730.3_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203733.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203737.5_6" 0 0 0 1 1 0 0 5 0 0 1 1
"ENSG00000203740.4_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203756.8_6" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000203757.2_5" 0 0 3 0 14 0 7 2 0 4 1 2
"ENSG00000203758.4_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203772.7_4" 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000203781.4_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203782.6_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203783.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203784.3_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203785.9_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203786.6_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203795.3_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203801.8_6" 0 0 0 1 4 1 0 0 3 2 2 0
"ENSG00000203805.11_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203808.12_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203809.7_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203812.2" 0 0 121 624 680 184 773 363 283 209 787 1351
"ENSG00000203817.5" 0 0 4 23 14 6 4 8 2 9 7 5
"ENSG00000203825.4_6" 0 0 0 1 0 3 0 0 0 0 0 0
"ENSG00000203835.5" 0 0 77 197 64 56 46 52 89 112 104 255
"ENSG00000203849.6" 0 0 0 0 2 0 0 1 0 1 0 0
"ENSG00000203852.3_3" 0 0 2 3 1 1 1 26 0 0 0 2
"ENSG00000203855.7_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203857.10_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203858.3_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203859.10_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203864.3_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203870.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203877.8_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203878.11_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203883.7_5" 0 0 0 1 2 0 0 0 0 0 0 0
"ENSG00000203897.4_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203900.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203902.2" 0 0 0 5 9 2 50 6 7 6 11 5
"ENSG00000203908.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203909.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203910.9_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203914.4_5" 0 0 1 1 2 0 0 0 0 0 1 0
"ENSG00000203923.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203926.5_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203930.12_5" 0 0 0 0 0 1 0 1 0 0 0 0
"ENSG00000203933.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203942.5_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203943.8_6" 0 0 3 5 4 1 0 1 2 3 3 0
"ENSG00000203952.9_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203963.11_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203970.4_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203971.2_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203972.10_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203985.11_5" 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000203987.3_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000203989.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204003.8_7" 0 0 72 219 169 71 19 38 80 100 211 157
"ENSG00000204006.10_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204007.7_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204011.5_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204019.5_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204021.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204022.9_5" 0 0 0 3 2 0 0 0 0 3 0 1
"ENSG00000204031.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204033.10_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204044.6_8" 0 0 0 1 0 0 7 0 1 1 0 1
"ENSG00000204049.1_6" 0 0 0 0 0 1 0 0 0 0 1 0
"ENSG00000204052.4_3" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000204053.6_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204055.4_8" 0 0 14 36 20 9 5 1 7 3 7 6
"ENSG00000204071.10_4" 0 0 2 0 1 0 1 1 1 1 0 5
"ENSG00000204086.4_4" 0 0 2 1 2 0 0 0 0 0 3 0
"ENSG00000204091.8_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204092.2_6" 0 0 0 1 0 2 0 0 0 0 1 0
"ENSG00000204099.11_8" 0 0 0 7 3 1 1 0 2 0 0 104
"ENSG00000204110.6_7" 0 0 3 4 3 0 0 1 1 2 2 1
"ENSG00000204113.6_5" 0 0 0 0 0 1 1 0 1 0 0 0
"ENSG00000204117.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204118.2_7" 0 0 0 0 2 1 0 0 0 0 1 0
"ENSG00000204121.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204128.6_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204140.10_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204147.10_5" 0 0 27 149 116 48 4 23 14 29 61 14
"ENSG00000204148.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204165.6_6" 0 0 60 309 80 60 62 48 52 76 142 57
"ENSG00000204173.11_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204174.8_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204175.5_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204179.6" 0 0 2 13 6 7 0 1 7 5 9 1
"ENSG00000204183.2_5" 0 0 0 0 0 0 0 2 0 0 4 0
"ENSG00000204193.11_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204194.1_3" 0 0 12 8 6 6 2 0 1 1 7 6
"ENSG00000204195.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204196.5_4" 0 0 30 182 107 45 18 13 16 32 219 248
"ENSG00000204246.3_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204250.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204277.1_6" 0 0 2 14 1 0 0 0 0 4 0 0
"ENSG00000204279.7_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204283.4_7" 0 0 1 13 8 3 0 4 0 3 1 9
"ENSG00000204290.10_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204291.11_5" 0 0 4 10 5 4 5 1 3 8 6 2
"ENSG00000204296.11_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204300.7_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204334.7_2" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000204335.4_4" 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000204338.8_3" 0 0 1 10 11 2 7 7 8 14 10 13
"ENSG00000204347.4_5" 0 0 0 3 0 0 1 1 2 0 1 1
"ENSG00000204352.3_5" 0 0 25 124 106 40 47 57 49 54 60 25
"ENSG00000204361.10_7" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000204362.6_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204363.5_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204368.6_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204375.5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204376.7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204377.3" 0 0 0 0 1 0 0 0 0 0 2 2
"ENSG00000204379.6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204380.4_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204382.7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204393.7_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204398.5_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204399.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204403.9_7" 0 0 0 2 2 0 0 0 0 0 1 1
"ENSG00000204414.13_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204422.7_8" 0 0 394 1943 1736 588 1134 390 720 744 1390 839
"ENSG00000204437.7_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204446.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204449.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204456.4_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204460.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204464.7_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204471.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204478.9_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204479.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204480.8_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204481.8_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204485.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204486.3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204488.3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204491.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204501.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204502.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204505.3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204508.3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204510.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204511.3_4" 0 0 0 0 0 0 0 0 0 1 1 0
"ENSG00000204513.5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204518.2_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204528.3_6" 0 0 0 1 3 2 3 1 2 0 3 1
"ENSG00000204529.4_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204532.6_3" 0 0 2 2 1 3 0 0 1 0 4 2
"ENSG00000204533.2" 0 0 0 0 0 0 1 0 0 0 0 0
"ENSG00000204538.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204539.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204540.11_5" 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000204542.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204544.5_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204547.7_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204548.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204556.4_5" 0 0 1 1 2 0 0 2 0 3 3 1
"ENSG00000204571.6_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204572.10_4" 0 0 2 0 1 0 0 0 0 0 1 0
"ENSG00000204581.3_8" 0 0 0 10 10 2 1 1 1 1 4 3
"ENSG00000204583.10_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204588.5_6" 0 0 1 1 0 0 2 0 0 4 2 0
"ENSG00000204595.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204603.7_7" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000204610.13_5" 0 0 0 0 0 0 1 0 0 0 0 0
"ENSG00000204612.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204616.11_5" 0 0 1 3 4 0 0 0 1 2 1 1
"ENSG00000204625.10_4" 0 0 0 3 0 0 1 1 0 2 0 0
"ENSG00000204637.4_6" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000204640.1_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204648.11_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204655.12_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204657.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204658.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204661.9_6" 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000204662.2_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204663.9_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204666.3_7" 0 0 0 2 0 0 0 0 1 0 1 1
"ENSG00000204669.11_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204670.7_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204671.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204682.8_7" 0 0 0 1 0 0 1 0 0 0 0 0
"ENSG00000204683.12_7" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000204684.4_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204687.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204688.9_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204694.11_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204695.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204697.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204699.4_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204700.5_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204701.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204702.5_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204703.5_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204704.2_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204705.3_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204706.14_8" 0 0 1 3 0 1 0 0 1 2 0 2
"ENSG00000204709.4_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204710.2_2" 0 0 3 0 2 10 7 0 0 4 7 0
"ENSG00000204711.9_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204717.4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204718.3_4" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000204754.3_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204767.4_7" 0 0 1 6 11 3 1 5 2 2 4 9
"ENSG00000204775.4" 0 0 159 469 435 171 122 102 224 257 479 291
"ENSG00000204776.5" 0 0 0 0 0 1 0 1 0 0 0 0
"ENSG00000204779.2_3" 0 0 0 2 4 0 2 0 0 0 1 1
"ENSG00000204780.5_3" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000204787.8_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000204788.3" 0 0 1 2 1 1 0 0 0 0 3 0
"ENSG00000204793.4" 0 0 1 4 2 0 0 1 0 0 1 3
