"Geneid" "HG002" "HG003"
"ENSG00000101350.8_4" 5281 3800
"ENSG00000101353.14_7" 86 316
"ENSG00000101361.17_6" 11261 8225
"ENSG00000101363.12_3" 1466 3031
"ENSG00000101365.21_6" 11684 10256
"ENSG00000101367.9_4" 18096 21945
"ENSG00000101384.12_6" 672 606
"ENSG00000101391.21_7" 5388 1216
"ENSG00000101400.6_4" 621 0
"ENSG00000101405.3_4" 584 0
"ENSG00000101407.13_5" 5630 6615
"ENSG00000101412.13_5" 1232 312
"ENSG00000101413.12_4" 3222 7442
"ENSG00000101417.12_5" 3136 3433
"ENSG00000101421.4_4" 21656 19814
"ENSG00000101425.14_7" 2 1343
"ENSG00000101435.5_5" 0 0
"ENSG00000101438.4_4" 0 0
"ENSG00000101439.9_6" 88980 63063
"ENSG00000101440.9_3" 64 0
"ENSG00000101441.4_4" 0 0
"ENSG00000101442.10_4" 1913 835
"ENSG00000101443.18_4" 0 0
"ENSG00000101444.13_6" 4965 4959
"ENSG00000101445.10_4" 9394 12066
"ENSG00000101446.8_5" 0 0
"ENSG00000101447.15_5" 0 0
"ENSG00000101448.14_6" 0 0
"ENSG00000101452.15_6" 917 54
"ENSG00000101457.13_5" 6314 6606
"ENSG00000101460.13_4" 1278 1106
"ENSG00000101463.6_4" 0 0
"ENSG00000101464.10_6" 254 46
"ENSG00000101470.10_5" 0 244
"ENSG00000101473.17_6" 1787 1774
"ENSG00000101474.12_6" 14553 19519
"ENSG00000101489.20_8" 542 0
"ENSG00000101493.11_6" 6903 10976
"ENSG00000101542.10_4" 0 0
"ENSG00000101544.9_5" 2336 1932
"ENSG00000101546.13_5" 459 391
"ENSG00000101557.15_5" 6142 8654
"ENSG00000101558.14_6" 20654 16330
"ENSG00000101574.15_6" 3338 1859
"ENSG00000101577.9_6" 18084 20654
"ENSG00000101596.16_5" 77713 127217
"ENSG00000101605.13_6" 779 0
"ENSG00000101608.12_7" 50178 47664
"ENSG00000101624.11_6" 577 699
"ENSG00000101638.13_5" 0 0
"ENSG00000101639.18_9" 3750 7704
"ENSG00000101654.17_6" 7363 7192
"ENSG00000101665.9_5" 782 1126
"ENSG00000101670.12_7" 0 0
"ENSG00000101680.15_5" 0 0
"ENSG00000101695.9_5" 8032 7189
"ENSG00000101745.17_5" 51474 45645
"ENSG00000101746.15_6" 8 0
"ENSG00000101751.10_6" 426 5650
"ENSG00000101752.11_3" 4720 3196
"ENSG00000101773.19_7" 2137 116
"ENSG00000101782.15_5" 12472 13479
"ENSG00000101811.13_5" 532 326
"ENSG00000101812.12_4" 0 0
"ENSG00000101825.8_5" 0 0
"ENSG00000101842.13_6" 2134 2422
"ENSG00000101843.19_5" 5232 2550
"ENSG00000101844.18_5" 2076 616
"ENSG00000101846.8_4" 2682 2736
"ENSG00000101849.17_8" 11993 18495
"ENSG00000101850.13_6" 0 71
"ENSG00000101856.10_4" 4618 5654
"ENSG00000101868.11_5" 2278 2206
"ENSG00000101871.15_5" 1 0
"ENSG00000101882.10_7" 4418 6184
"ENSG00000101883.5_5" 0 0
"ENSG00000101888.11_3" 2828 1834
"ENSG00000101890.5_5" 150 0
"ENSG00000101892.12_6" 124 0
"ENSG00000101898.6_5" 0 0
"ENSG00000101901.12_6" 4821 2145
"ENSG00000101911.12_4" 2154 3384
"ENSG00000101916.12_3" 16658 35533
"ENSG00000101928.13_5" 646 1532
"ENSG00000101935.10_6" 2233 1608
"ENSG00000101938.15_6" 0 0
"ENSG00000101940.18_4" 5225 4792
"ENSG00000101945.17_3" 2377 195
"ENSG00000101951.17_4" 0 0
"ENSG00000101955.15_7" 0 0
"ENSG00000101958.14_5" 0 0
"ENSG00000101966.12_4" 13286 7389
"ENSG00000101972.19_4" 24309 36192
"ENSG00000101974.14_6" 3152 5452
"ENSG00000101977.21_9" 0 1148
"ENSG00000101981.12_6" 0 0
"ENSG00000101986.12_4" 5950 2876
"ENSG00000101997.13_4" 7671 3208
"ENSG00000102001.13_6" 40 0
"ENSG00000102003.10_5" 604 668
"ENSG00000102007.11_4" 23439 19869
"ENSG00000102010.15_4" 372 140
"ENSG00000102021.11_4" 0 0
"ENSG00000102024.18_5" 29 0
"ENSG00000102030.16_8" 2288 2700
"ENSG00000102032.13_6" 6476 4512
"ENSG00000102034.17_4" 18890 19925
"ENSG00000102038.15_6" 0 0
"ENSG00000102043.16_6" 93 0
"ENSG00000102048.16_5" 246 0
"ENSG00000102053.12_4" 444 238
"ENSG00000102054.18_5" 9001 18084
"ENSG00000102055.7_7" 0 0
"ENSG00000102057.10_6" 46 30
"ENSG00000102076.10_6" 0 0
"ENSG00000102078.16_7" 1532 1314
"ENSG00000102081.15_9" 11630 15041
"ENSG00000102096.9_5" 33701 24783
"ENSG00000102098.19_7" 1263 0
"ENSG00000102100.16_7" 1812 1870
"ENSG00000102103.16_8" 5777 6115
"ENSG00000102104.9_4" 0 0
"ENSG00000102109.9_5" 698 396
"ENSG00000102119.11_4" 5262 4374
"ENSG00000102125.16_8" 10006 6672
"ENSG00000102128.8_5" 0 0
"ENSG00000102144.15_6" 45262 55390
"ENSG00000102145.15_5" 1772 3016
"ENSG00000102158.19_5" 12755 7215
"ENSG00000102172.16_5" 3704 11424
"ENSG00000102174.9_5" 430 1108
"ENSG00000102178.13_6" 6200 13765
"ENSG00000102181.21_7" 5398 7578
"ENSG00000102189.17_7" 2460 8135
"ENSG00000102195.10_5" 0 0
"ENSG00000102218.6_4" 7494 11232
"ENSG00000102221.14_7" 146 0
"ENSG00000102225.16_10" 4974 7878
"ENSG00000102226.10_5" 8462 6766
"ENSG00000102230.14_6" 298 1290
"ENSG00000102239.5_4" 1 0
"ENSG00000102241.12_5" 8510 3556
"ENSG00000102243.13_5" 0 0
"ENSG00000102245.8_4" 3408 1162
"ENSG00000102265.12_4" 10987 13684
"ENSG00000102271.14_6" 0 0
"ENSG00000102287.19_6" 0 0
"ENSG00000102290.22_4" 0 0
"ENSG00000102302.8_5" 0 1
"ENSG00000102309.15_8" 1520 624
"ENSG00000102312.22_6" 181 230
"ENSG00000102313.9_5" 0 0
"ENSG00000102316.17_4" 8340 7471
"ENSG00000102317.18_4" 19678 25638
"ENSG00000102349.18_5" 2704 6060
"ENSG00000102359.7_4" 0 0
"ENSG00000102362.15_3" 0 2114
"ENSG00000102383.14_6" 0 0
"ENSG00000102384.13_3" 0 610
"ENSG00000102385.12_3" 0 0
"ENSG00000102387.15_4" 0 0
"ENSG00000102390.11_5" 3092 3580
"ENSG00000102393.12_5" 2761 6116
"ENSG00000102401.20_6" 4991 2888
"ENSG00000102409.10_4" 4162 3076
"ENSG00000102445.18_8" 11531 14874
"ENSG00000102452.17_6" 0 0
"ENSG00000102466.15_5" 0 0
"ENSG00000102468.10_4" 0 0
"ENSG00000102471.14_6" 571 526
"ENSG00000102524.11_4" 29452 46845
"ENSG00000102531.16_6" 7803 8344
"ENSG00000102539.5_4" 0 0
"ENSG00000102543.14_4" 3089 1802
"ENSG00000102547.19_5" 852 702
"ENSG00000102554.14_5" 1270 476
"ENSG00000102572.14_6" 12300 12810
"ENSG00000102575.13_8" 7058 6061
"ENSG00000102580.15_5" 10530 13062
"ENSG00000102595.20_6" 78 1229
"ENSG00000102606.18_6" 7958 2086
"ENSG00000102678.7_4" 0 0
"ENSG00000102683.7_3" 0 0
"ENSG00000102699.6_6" 26053 25532
"ENSG00000102710.20_8" 10465 7845
"ENSG00000102738.8_5" 2964 2944
"ENSG00000102743.15_5" 1457 2199
"ENSG00000102753.10_6" 10492 6152
"ENSG00000102755.12_5" 407 0
"ENSG00000102760.13_4" 3862 4318
"ENSG00000102763.18_8" 2879 200
"ENSG00000102780.16_4" 2500 2076
"ENSG00000102781.14_6" 1008 1746
"ENSG00000102786.15_9" 14095 9500
"ENSG00000102794.10_6" 0 0
"ENSG00000102796.11_6" 2242 4399
"ENSG00000102802.10_4" 0 0
"ENSG00000102804.15_7" 4100 4682
"ENSG00000102805.16_7" 2397 4811
"ENSG00000102837.7_4" 0 2408
"ENSG00000102854.16_7" 0 54
"ENSG00000102858.13_9" 9220 14893
"ENSG00000102870.6_5" 2660 1832
"ENSG00000102871.16_5" 7365 6807
"ENSG00000102878.17_4" 726 2124
"ENSG00000102879.16_4" 192789 178203
"ENSG00000102882.12_9" 9811 4626
"ENSG00000102886.15_5" 2529 2222
"ENSG00000102890.16_5" 1080 1600
"ENSG00000102891.4_4" 0 0
"ENSG00000102893.16_7" 9780 14332
"ENSG00000102897.10_4" 3249 3191
"ENSG00000102898.12_5" 11944 6418
"ENSG00000102900.13_8" 4712 4404
"ENSG00000102901.13_6" 5134 7143
"ENSG00000102904.14_6" 0 0
"ENSG00000102908.22_8" 5714 11428
"ENSG00000102910.14_5" 8333 12361
"ENSG00000102921.8_7" 17652 23517
"ENSG00000102924.12_5" 0 0
"ENSG00000102931.8_5" 630 403
"ENSG00000102934.10_5" 936 358
"ENSG00000102935.11_7" 0 0
"ENSG00000102962.5_4" 2 0
"ENSG00000102967.12_6" 2716 2697
"ENSG00000102970.11_4" 0 0
"ENSG00000102974.16_5" 14129 11820
"ENSG00000102977.17_8" 1972 1844
"ENSG00000102978.13_5" 5880 11501
"ENSG00000102981.9_3" 22 1798
"ENSG00000102984.15_10" 320 1275
"ENSG00000102996.5_4" 0 0
"ENSG00000103005.12_5" 6385 16469
"ENSG00000103018.17_7" 9390 5323
"ENSG00000103021.9_5" 0 0
"ENSG00000103023.11_5" 0 0
"ENSG00000103024.7_6" 2360 1592
"ENSG00000103034.14_7" 418 0
"ENSG00000103035.11_4" 7156 5101
"ENSG00000103037.12_4" 1500 1779
"ENSG00000103042.9_6" 2576 578
"ENSG00000103043.15_6" 4743 7038
"ENSG00000103044.11_6" 436 150
"ENSG00000103047.8_5" 3144 3580
"ENSG00000103051.20_8" 10502 8636
"ENSG00000103056.12_6" 2631 3385
"ENSG00000103061.13_7" 585 1878
"ENSG00000103064.15_6" 4119 4221
"ENSG00000103066.13_7" 1288 1534
"ENSG00000103067.14_9" 104 0
"ENSG00000103089.9_5" 0 0
"ENSG00000103091.15_6" 6715 6106
"ENSG00000103111.15_7" 13179 12302
"ENSG00000103121.9_5" 449 104
"ENSG00000103126.15_6" 11615 9310
"ENSG00000103145.11_5" 1596 3361
"ENSG00000103148.16_6" 10427 16944
"ENSG00000103150.7_6" 5784 2620
"ENSG00000103152.12_4" 1686 1094
"ENSG00000103154.9_4" 506 1362
"ENSG00000103160.12_6" 2446 2570
"ENSG00000103168.16_9" 5265 5139
"ENSG00000103174.13_7" 4372 5736
"ENSG00000103175.11_4" 0 0
"ENSG00000103184.12_5" 36 62
"ENSG00000103187.8_6" 169776 191274
"ENSG00000103194.15_6" 26944 32516
"ENSG00000103196.12_6" 14172 20318
"ENSG00000103197.18_6" 11615 8451
"ENSG00000103199.14_8" 3027 1990
"ENSG00000103200.6_6" 100 0
"ENSG00000103202.13_7" 2667 2846
"ENSG00000103222.19_5" 6113 6588
"ENSG00000103226.18_6" 706 59
"ENSG00000103227.19_8" 3589 154
"ENSG00000103241.7_4" 350 0
"ENSG00000103245.14_8" 3828 4368
"ENSG00000103248.19_9" 4264 3643
"ENSG00000103249.18_6" 7031 10605
"ENSG00000103253.18_4" 1388 682
"ENSG00000103254.10_6" 4196 838
"ENSG00000103257.9_5" 3162 2414
"ENSG00000103260.9_7" 1046 516
"ENSG00000103264.18_6" 3937 1376
"ENSG00000103266.11_4" 5173 1967
"ENSG00000103269.13_4" 0 0
"ENSG00000103274.11_5" 2751 1677
"ENSG00000103275.20_5" 15421 13950
"ENSG00000103310.10_5" 0 0
"ENSG00000103313.12_5" 31059 57723
"ENSG00000103316.11_5" 417 0
"ENSG00000103319.12_4" 2663 576
"ENSG00000103326.12_5" 9483 4773
"ENSG00000103335.22_6" 16003 10537
"ENSG00000103342.13_7" 21097 27544
"ENSG00000103343.13_5" 1482 1254
"ENSG00000103351.13_8" 3031 4129
"ENSG00000103353.16_6" 5779 4100
"ENSG00000103355.13_5" 2650 832
"ENSG00000103356.17_5" 1722 3225
"ENSG00000103363.15_4" 16043 9856
"ENSG00000103365.15_8" 25181 20910
"ENSG00000103375.11_5" 0 0
"ENSG00000103381.12_5" 38580 55293
"ENSG00000103404.14_6" 4 64
"ENSG00000103415.12_6" 13930 15532
"ENSG00000103423.14_5" 5921 3006
"ENSG00000103426.12_4" 0 0
"ENSG00000103429.11_4" 6456 6800
"ENSG00000103449.12_5" 104 0
"ENSG00000103460.17_5" 2 0
"ENSG00000103472.10_6" 0 0
"ENSG00000103479.16_5" 33934 35184
"ENSG00000103485.19_6" 416 1462
"ENSG00000103489.12_6" 4310 6116
"ENSG00000103490.14_7" 6896 7337
"ENSG00000103494.14_8" 0 0
"ENSG00000103495.14_6" 3175 1567
"ENSG00000103496.15_6" 7718 14131
"ENSG00000103502.14_5" 8757 9070
"ENSG00000103507.14_7" 5870 3109
"ENSG00000103510.20_7" 10393 10802
"ENSG00000103512.15_5" 5493 4532
"ENSG00000103522.16_4" 4807 2683
"ENSG00000103528.17_5" 106 159
"ENSG00000103534.17_7" 485 1657
"ENSG00000103540.16_5" 4019 7520
"ENSG00000103544.15_8" 7193 5954
"ENSG00000103546.18_6" 0 0
"ENSG00000103549.21_7" 11144 10695
"ENSG00000103550.14_9" 2558 1737
"ENSG00000103569.10_5" 64363 117072
"ENSG00000103591.13_6" 6930 10864
"ENSG00000103599.20_8" 0 0
"ENSG00000103642.12_5" 9322 7748
"ENSG00000103647.13_6" 1364 1762
"ENSG00000103653.16_4" 62599 57679
"ENSG00000103657.14_8" 13906 19597
"ENSG00000103671.10_6" 5876 5180
"ENSG00000103707.10_6" 1966 432
"ENSG00000103710.11_5" 0 0
"ENSG00000103723.15_9" 112 0
"ENSG00000103740.10_5" 128 0
"ENSG00000103742.12_5" 12 0
"ENSG00000103769.10_5" 12083 14468
"ENSG00000103811.17_5" 30061 11264
"ENSG00000103832.10_5" 0 0
"ENSG00000103852.13_8" 428 0
"ENSG00000103855.18_4" 10 0
"ENSG00000103876.13_5" 550 628
"ENSG00000103888.17_4" 0 1080
"ENSG00000103932.12_7" 4817 1282
"ENSG00000103942.13_7" 646 1214
"ENSG00000103966.11_6" 5178 4380
"ENSG00000103978.16_6" 5056 7720
"ENSG00000103994.17_9" 23541 24123
"ENSG00000103995.14_8" 1005 3214
"ENSG00000104043.15_5" 1826 1240
"ENSG00000104044.16_7" 0 0
"ENSG00000104047.15_5" 1185 1342
"ENSG00000104055.16_7" 46 0
"ENSG00000104059.4_4" 0 0
"ENSG00000104064.17_5" 2950 3284
"ENSG00000104067.16_6" 600 0
"ENSG00000104081.14_6" 3908 3908
"ENSG00000104093.13_6" 8803 11145
"ENSG00000104112.9_5" 0 0
"ENSG00000104129.10_5" 1506 1297
"ENSG00000104131.13_5" 14372 8516
"ENSG00000104133.15_10" 23614 24488
"ENSG00000104140.7_5" 0 0
"ENSG00000104142.11_4" 8415 5466
"ENSG00000104147.9_5" 1 0
"ENSG00000104154.7_5" 2076 113
"ENSG00000104164.12_6" 7910 8827
"ENSG00000104177.18_8" 2248 2484
"ENSG00000104205.16_7" 2768 608
"ENSG00000104213.13_4" 16 0
"ENSG00000104218.14_7" 5307 1361
"ENSG00000104219.13_5" 7631 6030
"ENSG00000104221.13_5" 874 0
"ENSG00000104228.13_5" 4628 3816
"ENSG00000104231.11_8" 2555 3478
"ENSG00000104237.11_8" 0 0
"ENSG00000104267.10_4" 1686 3732
"ENSG00000104290.11_7" 210 0
"ENSG00000104299.15_6" 4246 1698
"ENSG00000104312.8_4" 5512 9224
"ENSG00000104313.20_7" 0 0
"ENSG00000104320.14_6" 15549 10074
"ENSG00000104321.11_5" 0 91
"ENSG00000104324.16_7" 11318 11761
"ENSG00000104325.7_7" 14980 13643
"ENSG00000104327.7_6" 0 699
"ENSG00000104331.9_7" 7972 4090
"ENSG00000104332.12_6" 0 0
"ENSG00000104341.17_6" 188 658
"ENSG00000104343.21_8" 6190 6914
"ENSG00000104356.11_5" 592 846
"ENSG00000104361.10_5" 1887 1963
"ENSG00000104365.15_6" 16966 11738
"ENSG00000104368.18_7" 126 294
"ENSG00000104369.5_5" 0 0
"ENSG00000104371.5_5" 0 0
"ENSG00000104375.17_8" 1606 3608
"ENSG00000104381.13_4" 2124 850
"ENSG00000104388.15_7" 11620 14717
"ENSG00000104408.10_6" 39117 24132
"ENSG00000104412.8_5" 2236 870
"ENSG00000104413.18_7" 0 0
"ENSG00000104415.14_6" 0 0
"ENSG00000104419.16_10" 17254 16201
"ENSG00000104427.12_4" 212 0
"ENSG00000104432.14_6" 184 0
"ENSG00000104435.14_3" 0 0
"ENSG00000104442.10_8" 4624 8041
"ENSG00000104447.12_6" 2332 2094
"ENSG00000104450.13_3" 822 4160
"ENSG00000104472.10_5" 4430 2170
"ENSG00000104490.18_8" 2777 2981
"ENSG00000104497.14_7" 1404 0
"ENSG00000104499.7_5" 0 0
"ENSG00000104517.13_8" 11006 16738
"ENSG00000104518.11_7" 15024 12182
"ENSG00000104522.16_6" 4495 6356
"ENSG00000104524.14_11" 493 1960
"ENSG00000104529.17_10" 15997 15631
"ENSG00000104537.17_8" 0 0
"ENSG00000104549.12_4" 1140 0
"ENSG00000104611.12_5" 0 0
"ENSG00000104613.12_5" 8002 10574
"ENSG00000104626.15_4" 3019 3593
"ENSG00000104635.14_7" 356 462
"ENSG00000104643.10_4" 2496 4644
"ENSG00000104660.19_6" 20076 20025
"ENSG00000104671.8_5" 1377 1055
"ENSG00000104679.11_9" 4067 877
"ENSG00000104687.14_7" 11855 12850
"ENSG00000104689.10_6" 3212 1070
"ENSG00000104691.15_8" 924 1052
"ENSG00000104695.13_5" 6503 6718
"ENSG00000104714.14_7" 13621 12590
"ENSG00000104722.14_4" 0 0
"ENSG00000104723.21_5" 414 0
"ENSG00000104728.16_7" 148 0
"ENSG00000104731.14_7" 9325 10921
"ENSG00000104738.18_8" 1426 2496
"ENSG00000104755.15_7" 0 0
"ENSG00000104756.16_5" 3521 2550
"ENSG00000104760.17_6" 4 0
"ENSG00000104763.19_10" 43763 61205
"ENSG00000104765.16_5" 19844 38351
"ENSG00000104774.13_6" 28276 23610
"ENSG00000104783.14_8" 3865 437
"ENSG00000104804.8_7" 0 584
"ENSG00000104805.16_8" 24706 34034
"ENSG00000104808.8_4" 0 0
"ENSG00000104812.15_6" 6511 10748
"ENSG00000104814.13_6" 11908 12889
"ENSG00000104818.14_4" 0 0
"ENSG00000104823.9_6" 5376 4323
"ENSG00000104824.17_8" 25863 24967
"ENSG00000104825.17_5" 6352 1692
"ENSG00000104826.15_7" 316 0
"ENSG00000104827.12_5" 0 0
"ENSG00000104833.12_8" 377 1102
"ENSG00000104835.15_5" 0 1
"ENSG00000104848.1_3" 0 0
"ENSG00000104852.15_6" 49712 51104
"ENSG00000104853.16_7" 11024 15246
"ENSG00000104856.14_4" 7120 4466
"ENSG00000104859.15_6" 13535 9291
"ENSG00000104863.12_4" 68 602
"ENSG00000104866.11_6" 2876 3196
"ENSG00000104870.13_8" 35551 36847
"ENSG00000104872.11_6" 10859 3216
"ENSG00000104879.5_6" 0 0
"ENSG00000104880.18_5" 14680 21626
"ENSG00000104881.16_8" 1025 0
"ENSG00000104883.8_6" 0 0
"ENSG00000104884.16_10" 4389 4396
"ENSG00000104885.18_4" 7623 8659
"ENSG00000104886.12_5" 7512 6102
"ENSG00000104888.10_5" 0 0
"ENSG00000104889.7_6" 148 20
"ENSG00000104892.17_6" 191 0
"ENSG00000104894.12_5" 94200 71170
"ENSG00000104897.10_9" 13382 8982
"ENSG00000104899.8_5" 0 0
"ENSG00000104901.7_6" 0 0
"ENSG00000104903.5_5" 15581 10686
"ENSG00000104904.12_7" 135569 143043
"ENSG00000104907.12_6" 11290 6591
"ENSG00000104915.15_7" 13998 12710
"ENSG00000104918.8_4" 1090 1218
"ENSG00000104921.15_6" 14752 8384
"ENSG00000104936.18_6" 2449 516
"ENSG00000104938.17_5" 0 0
"ENSG00000104941.8_5" 0 0
"ENSG00000104946.13_6" 7453 6790
"ENSG00000104951.16_6" 816 0
"ENSG00000104953.20_5" 0 0
"ENSG00000104957.14_6" 8313 7050
"ENSG00000104960.15_3" 6014 4620
"ENSG00000104964.15_5" 67137 37113
"ENSG00000104967.7_6" 0 0
"ENSG00000104969.10_6" 6959 6283
"ENSG00000104970.11_5" 2 394
"ENSG00000104972.15_4" 8562 12155
"ENSG00000104973.18_7" 14088 12197
"ENSG00000104974.12_4" 11047 23020
"ENSG00000104976.12_5" 3452 54
"ENSG00000104979.9_5" 8461 6958
"ENSG00000104980.8_6" 4020 2784
"ENSG00000104983.8_5" 1596 808
"ENSG00000104998.4_4" 22205 12364
"ENSG00000105011.9_5" 2313 2538
"ENSG00000105048.17_8" 82 210
"ENSG00000105053.11_8" 11159 10778
"ENSG00000105058.12_5" 14648 12538
"ENSG00000105063.19_8" 31489 26677
"ENSG00000105072.9_7" 196 0
"ENSG00000105085.11_5" 1587 1280
"ENSG00000105088.8_4" 1679 3328
"ENSG00000105122.13_9" 26533 20647
"ENSG00000105127.9_6" 5358 4860
"ENSG00000105131.8_6" 0 0
"ENSG00000105135.16_5" 2645 2954
"ENSG00000105136.20_4" 2182 2225
"ENSG00000105137.13_5" 0 0
"ENSG00000105141.6_5" 0 0
"ENSG00000105143.12_7" 62 0
"ENSG00000105146.13_4" 158 0
"ENSG00000105171.10_6" 5480 4152
"ENSG00000105173.14_6" 22 0
"ENSG00000105176.18_7" 9175 5789
"ENSG00000105185.12_4" 3096 4424
"ENSG00000105186.16_6" 6877 6958
"ENSG00000105193.9_5" 111769 75866
"ENSG00000105197.11_6" 4978 5550
"ENSG00000105198.11_5" 0 0
"ENSG00000105202.9_9" 27995 21512
"ENSG00000105204.14_7" 3560 4127
"ENSG00000105205.7_5" 16901 6982
"ENSG00000105219.10_7" 0 0
"ENSG00000105220.17_8" 18669 19274
"ENSG00000105221.18_9" 18657 25003
"ENSG00000105223.20_5" 18366 13028
"ENSG00000105227.15_5" 250 0
"ENSG00000105229.7_4" 6628 5604
"ENSG00000105245.9_5" 535 354
"ENSG00000105246.6_4" 0 516
"ENSG00000105248.16_5" 2578 2578
"ENSG00000105251.11_6" 606 0
"ENSG00000105254.12_6" 10993 6351
"ENSG00000105255.11_6" 500 0
"ENSG00000105258.9_5" 324 1
"ENSG00000105261.7_4" 0 0
"ENSG00000105270.15_5" 1024 270
"ENSG00000105278.12_5" 154 0
"ENSG00000105281.12_6" 5122 4983
"ENSG00000105287.12_6" 26985 30615
"ENSG00000105289.15_5" 391 0
"ENSG00000105290.13_7" 0 0
"ENSG00000105298.14_6" 3134 2768
"ENSG00000105321.14_5" 5755 11028
"ENSG00000105323.17_6" 32648 32943
"ENSG00000105325.14_5" 5138 7320
"ENSG00000105327.18_5" 4072 4592
"ENSG00000105329.10_7" 74174 74508
"ENSG00000105339.10_6" 37284 46904
"ENSG00000105341.18_8" 4634 5954
"ENSG00000105352.10_4" 3871 6458
"ENSG00000105355.9_7" 8976 11183
"ENSG00000105357.18_9" 0 0
"ENSG00000105364.14_8" 6843 1904
"ENSG00000105366.15_6" 2106 3526
"ENSG00000105369.10_5" 62553 40865
"ENSG00000105370.8_5" 0 56
"ENSG00000105371.10_7" 0 0
"ENSG00000105372.8_7" 97863 78166
"ENSG00000105373.19_7" 100649 57659
"ENSG00000105374.10_7" 44413 30173
"ENSG00000105376.5_5" 0 0
"ENSG00000105379.10_5" 1524 1657
"ENSG00000105383.15_4" 8228 3954
"ENSG00000105388.16_5" 0 0
"ENSG00000105392.16_6" 42 0
"ENSG00000105393.16_7" 2988 1764
"ENSG00000105397.14_7" 35482 43252
"ENSG00000105398.4_5" 0 0
"ENSG00000105401.9_8" 20606 12065
"ENSG00000105402.8_7" 12339 21939
"ENSG00000105404.11_6" 424 423
"ENSG00000105409.19_10" 6 0
"ENSG00000105419.18_7" 0 2
"ENSG00000105426.17_6" 1072 1
"ENSG00000105427.10_5" 70 0
"ENSG00000105428.6_5" 0 0
"ENSG00000105429.13_5" 940 3707
"ENSG00000105438.9_6" 8074 6430
"ENSG00000105443.15_6" 5667 7813
"ENSG00000105447.13_5" 3576 2968
"ENSG00000105464.3_2" 326 300
"ENSG00000105467.9_4" 0 0
"ENSG00000105472.13_4" 1388 1278
"ENSG00000105479.16_4" 10 0
"ENSG00000105483.18_7" 33623 43570
"ENSG00000105486.14_8" 3931 2888
"ENSG00000105492.16_7" 802 664
"ENSG00000105497.8_4" 3270 2366
"ENSG00000105499.14_6" 575 364
"ENSG00000105501.12_5" 1103 3268
"ENSG00000105507.3_5" 472 0
"ENSG00000105509.11_5" 0 272
"ENSG00000105514.8_7" 13664 20432
"ENSG00000105516.11_5" 5660 3085
"ENSG00000105518.14_6" 1003 647
"ENSG00000105519.18_6" 3429 2925
"ENSG00000105520.10_4" 11410 13770
"ENSG00000105523.3_5" 0 0
"ENSG00000105538.10_6" 36 0
"ENSG00000105549.11_7" 0 0
"ENSG00000105550.10_5" 0 0
"ENSG00000105552.15_7" 3113 3594
"ENSG00000105556.11_7" 2806 1861
"ENSG00000105559.12_6" 4 216
"ENSG00000105568.18_6" 23455 20551
"ENSG00000105576.15_9" 5698 3252
"ENSG00000105583.11_7" 0 0
"ENSG00000105605.7_3" 0 0
"ENSG00000105607.13_5" 3842 1898
"ENSG00000105609.17_5" 471 1113
"ENSG00000105610.6_5" 230 1068
"ENSG00000105612.9_5" 8350 6625
"ENSG00000105613.10_4" 14 0
"ENSG00000105617.4_5" 2812 2646
"ENSG00000105618.14_5" 5115 2423
"ENSG00000105619.13_6" 1784 1632
"ENSG00000105639.19_5" 36354 44823
"ENSG00000105640.13_4" 163162 100454
"ENSG00000105641.4_4" 76 0
"ENSG00000105642.15_9" 182 0
"ENSG00000105643.10_7" 14620 11775
"ENSG00000105647.18_6" 0 0
"ENSG00000105649.10_5" 292 0
"ENSG00000105650.22_7" 0 0
"ENSG00000105655.19_8" 2284 670
"ENSG00000105656.13_6" 6467 8851
"ENSG00000105662.16_5" 5838 8554
"ENSG00000105664.11_6" 0 0
"ENSG00000105668.7_3" 0 0
"ENSG00000105669.14_6" 11410 9827
"ENSG00000105671.12_5" 5698 7921
"ENSG00000105672.14_6" 0 0
"ENSG00000105675.9_6" 0 0
"ENSG00000105676.14_7" 6485 4416
"ENSG00000105677.12_4" 5343 574
"ENSG00000105679.9_4" 0 0
"ENSG00000105694.3_4" 0 0
"ENSG00000105695.15_6" 0 0
"ENSG00000105696.9_6" 0 0
"ENSG00000105697.9_5" 0 0
"ENSG00000105698.16_5" 18640 17308
"ENSG00000105699.16_6" 2124 786
"ENSG00000105700.11_5" 6269 6245
"ENSG00000105701.16_9" 145907 346662
"ENSG00000105705.16_10" 7666 4540
"ENSG00000105707.14_4" 0 0
"ENSG00000105708.9_5" 4256 898
"ENSG00000105711.12_7" 637 1452
"ENSG00000105717.14_6" 2978 532
"ENSG00000105722.10_6" 4930 6305
"ENSG00000105723.12_6" 8164 6455
"ENSG00000105726.17_5" 14358 14699
"ENSG00000105732.13_6" 2070 700
"ENSG00000105737.9_4" 4 0
"ENSG00000105738.11_6" 6692 9519
"ENSG00000105750.15_9" 287 1054
"ENSG00000105755.8_5" 1345 150
"ENSG00000105767.3_5" 68 1476
"ENSG00000105771.14_6" 7574 5137
"ENSG00000105778.19_6" 9667 10437
"ENSG00000105784.15_3" 626 0
"ENSG00000105792.19_8" 356 742
"ENSG00000105793.16_4" 3374 1540
"ENSG00000105808.13" 1835 474
"ENSG00000105810.10_4" 4796 6811
"ENSG00000105819.14_4" 7932 7366
"ENSG00000105821.15_5" 6247 2945
"ENSG00000105825.14_7" 150 0
"ENSG00000105829.13_6" 1593 1367
